type, lepton.pt(), lepton.eta(), lepton.phi(), b_jet.pt(), b_jet.eta(), b_jet.phi(), etmiss.et(), etmiss.phi(), InvMass, TransMass, lepton.isTruth()
1, 1.411473e+02, -9.947555e-01, -2.673386e+00, 7.900008e+02, -6.066337e-02, 4.173806e-01, 1.531145e+02, -3.050027e+00, 7.485638e+02, 5.504299e+01, 0
1, 2.418765e+02, 7.969578e-01, -2.953646e+00, 3.434335e+01, 2.914649e-01, -2.531025e+00, 4.029136e+02, -2.902114e+00, 6.327816e+01, 1.608548e+01, 1
1, 1.013151e+02, -5.337185e-01, 2.359106e+00, 2.892803e+02, -8.709684e-01, -5.133256e-01, 1.944005e+02, 2.886034e+00, 3.448882e+02, 7.309718e+01, 1
1, 2.784164e+01, -1.417150e+00, -1.494907e+00, 2.345196e+02, -1.039881e+00, -8.860480e-01, 5.261984e+02, -8.567088e-01, 5.933856e+01, 7.594208e+01, 1
1, 2.923684e+02, -9.370537e-01, 1.218333e+00, 1.763915e+02, -1.360546e+00, 1.605196e+00, 7.308308e+01, 1.325398e+00, 1.337991e+02, 1.564268e+01, 1
1, 2.326700e+02, -1.661825e+00, 2.555362e+00, 1.876349e+02, 2.734436e-01, -5.954698e-01, 1.446587e+02, 2.500051e+00, 6.306082e+02, 1.014604e+01, 1
1, 5.800648e+02, 8.782398e-01, -1.824267e+00, 6.952478e+01, 1.284559e+00, -1.461518e+00, 1.560600e+02, -1.733056e+00, 1.103142e+02, 2.743339e+01, 1
1, 4.996205e+01, -2.372729e-01, -2.528604e+00, 6.363188e+02, -1.054638e+00, -2.506767e-01, 3.405794e+02, -3.137699e+00, 3.700478e+02, 7.823120e+01, 1
1, 1.104849e+02, -1.854470e+00, 3.009858e+00, 7.875377e+01, -2.249018e+00, 2.635574e+00, 5.485598e+02, 2.946740e+00, 5.291709e+01, 1.553607e+01, 1
1, 3.886661e+01, -4.842395e-01, -6.879326e-03, 4.254038e+02, -3.353434e-01, 6.067637e-01, 5.874956e+02, 4.769681e-01, 8.725817e+01, 7.240265e+01, 1
1, 1.778069e+02, -1.578002e+00, 1.387212e+00, 2.088920e+02, 1.073203e+00, -2.051533e+00, 7.451436e+01, 1.598986e+00, 7.751800e+02, 2.433076e+01, 1
1, 2.095233e+02, 6.180568e-01, -1.851153e+00, 1.407088e+02, -1.734240e+00, 1.483676e+00, 2.698908e+02, -1.948030e+00, 6.092109e+02, 2.302819e+01, 1
1, 1.055851e+02, -2.195288e+00, 1.460506e-01, 2.612119e+02, 3.597733e-01, -2.719305e+00, 3.120343e+02, 3.748668e-01, 6.409646e+02, 4.144207e+01, 1
1, 1.919848e+02, 8.954790e-02, 1.830885e+00, 9.205352e+01, 6.544798e-01, 2.248214e+00, 8.480990e+01, -1.090567e+00, 9.470802e+01, 2.536591e+02, 1
1, 2.067281e+02, 3.029716e-01, -2.351155e+00, 2.194365e+02, -2.122305e-01, -2.500240e+00, 6.279650e+01, 2.656677e+00, 1.179098e+02, 1.356611e+02, 1
1, 1.660569e+02, -5.915279e-01, 2.213799e+00, 4.109251e+02, 1.159735e+00, -8.009902e-01, 2.008947e+02, 2.192329e+00, 7.355103e+02, 3.921414e+00, 1
1, 8.480424e+01, 1.400604e-01, -1.943593e+00, 6.969211e+02, -6.159810e-01, 1.356367e+00, 4.297309e+01, 1.945713e-01, 5.268833e+02, 1.058565e+02, 1
1, 1.202866e+02, -2.218669e-01, 1.787329e+00, 6.284927e+02, 5.292735e-01, -1.142503e+00, 3.302455e+01, 9.943961e-01, 5.890542e+02, 4.867726e+01, 1
1, 1.977937e+02, 9.863237e-01, 2.270334e+00, 1.459062e+02, 2.002024e-01, -3.490980e-01, 1.227190e+02, 2.008822e+00, 3.568570e+02, 4.062705e+01, 1
1, 8.722426e+01, -1.592839e+00, -1.683885e+00, 4.251106e+02, -9.830726e-01, -1.503600e+00, 3.472393e+02, -1.667213e+00, 1.376980e+02, 2.901415e+00, 1
1, 1.015559e+02, 1.853618e+00, -1.936583e+00, 2.190927e+02, -3.261459e-01, 1.098486e+00, 1.867793e+02, -2.107012e+00, 4.953051e+02, 2.344416e+01, 1
1, 4.072971e+01, 9.501162e-01, 2.713825e+00, 2.488348e+02, 7.978454e-01, 2.156018e+00, 2.220103e+02, -3.613306e-01, 6.149480e+01, 1.900783e+02, 1
1, 2.891086e+02, 1.200775e+00, -2.277599e+00, 2.751247e+02, -4.310899e-01, 1.187047e+00, 7.214249e+01, -2.078359e+00, 7.609623e+02, 2.872665e+01, 1
1, 2.393717e+02, 1.544071e-01, 5.025079e-01, 5.452001e+02, 1.749781e+00, -2.489591e+00, 3.256701e+02, 6.833272e-01, 9.673627e+02, 5.041716e+01, 1
1, 8.728271e+01, 9.015051e-01, -2.246572e+00, 3.037719e+02, 3.227824e-01, -2.093086e+00, 2.585990e+02, -2.095734e+00, 1.094661e+02, 2.263999e+01, 1
1, 4.826054e+01, 1.895198e+00, 5.189205e-01, 6.919868e+01, 1.921438e+00, -1.997108e+00, 7.926078e+01, -6.072168e-01, 1.107207e+02, 6.602684e+01, 1
1, 4.017540e+01, 1.138999e+00, 2.630375e+00, 1.930572e+02, -1.699833e+00, 5.100417e-01, 1.662078e+02, -5.424499e-01, 3.762495e+02, 1.634116e+02, 1
1, 2.988068e+01, 1.304932e+00, -2.069446e+00, 2.084107e+02, 4.492861e-01, -1.132218e+00, 2.203340e+02, -2.007785e+00, 1.036576e+02, 5.002374e+00, 1
1, 6.186904e+01, 1.785490e+00, -2.552911e+00, 3.262152e+02, -4.733298e-01, -5.168602e-01, 1.467263e+02, -4.944689e-01, 4.664437e+02, 1.632863e+02, 1
1, 4.227079e+01, 1.826176e+00, -1.299992e+00, 1.063761e+02, 3.783465e-01, -2.564142e+00, 1.862332e+02, -1.508435e+00, 1.327698e+02, 1.846076e+01, 1
1, 4.156823e+01, -1.696205e+00, -4.726065e-01, 3.293338e+02, 1.458169e+00, 2.592432e+00, 2.117493e+02, -3.046785e-01, 5.922698e+02, 1.573636e+01, 1
1, 7.237051e+01, 1.907954e-01, 2.026090e+00, 3.786995e+02, 3.054742e-01, 1.638536e+00, 2.911608e+02, -2.148038e+00, 7.444149e+01, 2.524821e+02, 1
1, 9.828173e+01, -1.929422e+00, 1.662965e+00, 1.341543e+02, -2.157814e+00, 2.770884e+00, 4.321864e+01, 1.684351e+00, 1.244158e+02, 1.393771e+00, 1
1, 3.487318e+01, -4.997527e-01, -1.378735e+00, 4.404774e+02, -1.793802e-01, -1.049358e+00, 2.596566e+02, -5.075317e-01, 6.257147e+01, 8.030499e+01, 1
1, 1.282200e+02, -1.914505e+00, -5.404777e-01, 3.768368e+01, -8.049236e-01, -1.646973e+00, 1.539078e+02, -1.002401e+00, 1.097972e+02, 6.431466e+01, 1
1, 4.339357e+01, -1.235173e+00, 2.635850e-02, 4.637329e+02, 9.366874e-01, 2.672887e+00, 2.974653e+02, -3.622542e-01, 4.688214e+02, 4.387444e+01, 1
1, 4.718991e+02, -4.156470e-01, -3.004233e+00, 8.853147e+02, 3.777956e-01, 1.157880e-02, 2.305980e+02, 3.112744e+00, 1.403217e+03, 5.476509e+01, 1
1, 2.359981e+02, -3.194058e-01, 2.159161e+00, 1.904961e+02, -2.461883e-01, 2.746241e+00, 3.126422e+02, 2.435205e+00, 1.252553e+02, 7.474415e+01, 1
1, 4.690187e+02, 4.599899e-01, 5.699007e-01, 1.004456e+02, 6.846021e-01, 1.010396e+00, 3.208557e+02, 6.707937e-01, 1.074926e+02, 3.912250e+01, 1
1, 5.871149e+01, -3.610028e-01, -1.993373e+00, 1.958463e+02, 2.042523e+00, 8.268791e-01, 2.303411e+02, -2.618426e+00, 3.876694e+02, 7.151072e+01, 1
1, 2.868795e+02, 6.895660e-01, 2.539684e-01, 3.253216e+02, -1.238851e-01, 5.603046e-01, 2.454744e+02, 4.967589e-01, 2.754908e+02, 6.427134e+01, 1
1, 1.031380e+02, 6.355445e-01, -1.580433e+00, 5.573666e+02, 1.119129e+00, -1.418506e+00, 1.740391e+02, -1.148767e+00, 1.239702e+02, 5.738561e+01, 1
1, 3.829993e+01, 1.606098e+00, -1.208064e+00, 2.818363e+02, 9.827953e-01, -1.489043e+00, 3.362589e+02, -1.916543e+00, 7.731269e+01, 7.873033e+01, 1
1, 5.328587e+01, 1.134536e-01, 2.429062e+00, 7.796723e+02, 1.485180e+00, -1.137498e-01, 3.388841e+02, 3.033760e+00, 5.074191e+02, 8.002638e+01, 1
1, 1.630231e+02, -5.903021e-01, 7.389699e-01, 7.322321e+01, 1.663647e+00, -2.832696e+00, 3.903682e+02, 4.100432e-01, 3.699129e+02, 8.260405e+01, 1
1, 4.183362e+02, -1.026372e+00, 2.025425e+00, 1.173275e+02, -7.588780e-01, 1.668432e+00, 2.993023e+02, -8.331953e-01, 1.024967e+02, 7.006260e+02, 1
1, 6.376209e+01, -3.304386e-01, 2.083591e+00, 3.557976e+02, -2.917551e-01, 2.722666e+00, 3.353276e+02, 2.716985e+00, 9.491629e+01, 9.107636e+01, 1
1, 8.551905e+01, 1.073125e-01, 7.322696e-01, 6.098404e+02, 9.427313e-01, -2.504154e+00, 5.466261e+02, 6.903838e-01, 5.075682e+02, 9.055482e+00, 1
1, 1.142709e+02, 1.383738e+00, -3.240480e-01, 9.802887e+01, -1.114033e+00, 2.425737e+00, 3.126888e+01, 4.861690e-01, 3.975283e+02, 4.711734e+01, 1
1, 4.963116e+01, -7.909794e-01, 2.088660e+00, 2.359625e+02, -5.786416e-01, 1.190306e+00, 6.311249e+01, 1.035770e+00, 1.012903e+02, 5.624302e+01, 1
1, 7.795558e+01, -1.032272e+00, -2.284693e+00, 2.688496e+02, -1.885380e-01, -2.568782e+00, 1.643540e+02, -2.157732e+00, 1.330197e+02, 1.436125e+01, 1
1, 2.521569e+02, 8.503212e-01, -1.161930e-01, 1.268116e+02, -4.170656e-01, 2.925910e+00, 3.384418e+01, -2.973005e+00, 4.319226e+02, 1.828899e+02, 1
1, 1.912106e+02, 8.244227e-01, -1.854251e-01, 6.385968e+02, 6.242793e-01, 3.090252e+00, 7.385047e+01, -7.163492e-01, 7.078680e+02, 6.235226e+01, 1
1, 2.593430e+02, 1.514312e+00, -2.424793e+00, 3.086380e+02, 1.938862e+00, -2.440847e+00, 3.887136e+01, -5.258990e-01, 1.249823e+02, 1.632762e+02, 1
1, 1.004780e+02, 2.800942e-01, 2.120597e+00, 2.337000e+02, 7.040969e-01, 2.937163e+00, 2.930451e+02, 2.435672e+00, 1.431448e+02, 5.384169e+01, 1
1, 5.825508e+01, -1.076666e+00, -1.547510e+00, 1.685757e+02, 6.701678e-01, 1.525050e+00, 2.147453e+02, -1.218093e+00, 2.787580e+02, 3.667831e+01, 1
1, 3.271225e+02, 9.642419e-01, -2.646249e+00, 4.981150e+01, 6.546116e-01, -3.071105e+00, 2.691550e+02, -2.665003e+00, 7.001796e+01, 5.564730e+00, 1
1, 4.683823e+02, -7.488815e-01, -3.135639e+00, 1.466568e+02, 9.764063e-01, 6.321588e-01, 1.702588e+02, 4.853352e-01, 7.144939e+02, 5.486409e+02, 1
1, 2.921897e+02, 1.461789e+00, -2.227308e+00, 1.095760e+02, 1.893023e+00, -2.522995e+00, 3.135385e+02, -2.299788e+00, 9.624907e+01, 2.193336e+01, 1
1, 1.129226e+02, 1.092637e+00, 1.442669e+00, 2.178001e+02, 1.520887e+00, 1.368575e+00, 2.714229e+02, 1.536453e+00, 7.373618e+01, 1.641284e+01, 1
1, 2.294168e+02, 8.413904e-01, -2.475863e+00, 1.874729e+02, -1.165706e+00, 3.521874e-01, 1.195561e+02, -8.611794e-01, 6.387688e+02, 2.392971e+02, 1
1, 2.337800e+02, 8.853841e-01, 7.889335e-01, 4.622337e+01, -2.271692e+00, -2.642795e+00, 7.063974e+01, 1.440640e+00, 5.246452e+02, 8.227486e+01, 1
1, 6.938887e+01, 9.381976e-01, 1.663853e+00, 1.568410e+02, -2.731563e-01, -8.946263e-01, 1.773161e+02, 7.442904e-01, 2.412749e+02, 9.844402e+01, 1
1, 2.534816e+01, 1.346439e+00, 1.310655e+00, 2.388981e+02, -1.131181e+00, -2.040659e+00, 1.751536e+02, 1.173682e+00, 2.910170e+02, 9.119620e+00, 1
1, 4.769943e+01, 1.301116e-01, -1.928243e+00, 4.167583e+02, -2.198314e+00, 4.655409e-01, 3.057599e+02, -2.537431e+00, 4.908324e+02, 7.243714e+01, 1
1, 5.286141e+01, -2.168986e-01, 2.416046e+00, 3.896037e+02, 5.853596e-01, 2.255907e+00, 3.100855e+02, 2.118716e+00, 1.278190e+02, 3.792697e+01, 1
1, 4.129708e+01, -1.935396e+00, 2.788804e+00, 4.357052e+01, 1.392590e+00, -8.831483e-01, 2.672577e+02, 2.657975e+00, 2.311954e+02, 1.373468e+01, 1
1, 2.726042e+02, 1.159158e-01, -1.106179e+00, 3.032256e+02, 2.080704e-01, -5.985872e-01, 2.223970e+02, -4.197706e-01, 1.481942e+02, 1.657119e+02, 1
1, 3.763396e+01, 9.594939e-02, 1.021042e+00, 1.169595e+02, 7.391240e-01, -1.025088e+00, 3.484945e+01, -2.383168e+00, 1.220588e+02, 7.180638e+01, 1
1, 4.281284e+01, -3.711901e-01, 2.549866e+00, 6.606501e+02, -9.388247e-01, 2.514274e+00, 1.827959e+02, 2.332319e+00, 1.132705e+02, 1.920733e+01, 1
1, 9.833680e+01, -8.693455e-01, -1.435236e+00, 7.527630e+01, -2.393078e+00, 1.414062e-01, 7.884876e+01, 2.196920e+00, 1.891900e+02, 1.708394e+02, 1
1, 4.834478e+01, 9.084734e-02, -7.602708e-01, 7.634872e+01, -4.876856e-01, -2.255799e+00, 9.111305e+01, -3.477581e-01, 9.059947e+01, 2.718434e+01, 1
1, 4.993284e+01, 9.117363e-01, -7.610996e-01, 4.575726e+02, 3.800063e-01, 1.926761e+00, 5.247579e+02, -1.064266e+00, 3.071659e+02, 4.888657e+01, 1
1, 1.245034e+02, -9.728951e-01, -1.056008e+00, 3.711838e+01, -5.256345e-01, -1.639472e+00, 9.606850e+01, -1.651443e+00, 5.346320e+01, 6.416243e+01, 1
1, 4.560659e+01, 1.046607e+00, -3.063400e+00, 7.613309e+02, -2.717670e-01, 3.756781e-01, 4.381812e+02, -2.700295e+00, 4.674338e+02, 5.104865e+01, 1
1, 1.812038e+02, 1.463498e+00, 2.793200e+00, 6.428974e+02, 2.067423e-01, -3.521261e-01, 3.341698e+02, 2.795180e+00, 8.290449e+02, 4.872444e-01, 1
1, 8.417041e+01, -1.891432e+00, 1.281272e-01, 2.097980e+02, 7.230387e-01, -2.253198e+00, 6.381393e+01, 1.320936e+00, 5.190941e+02, 8.232840e+01, 1
1, 2.955925e+01, -1.611896e-01, 8.361820e-01, 3.423895e+02, 3.453073e-01, -3.534370e-02, 2.650468e+02, 2.979634e-02, 1.053135e+02, 6.945756e+01, 1
1, 3.267067e+01, 1.712340e-01, -1.219001e+00, 3.331765e+02, 9.127305e-01, -1.750942e+00, 3.550613e+02, -1.355637e+00, 9.927080e+01, 1.470472e+01, 1
1, 2.153334e+02, -9.034120e-01, 2.924580e+00, 3.807456e+02, -1.865569e-03, -1.780140e-01, 3.732286e+02, 3.119486e+00, 6.327522e+02, 5.516716e+01, 1
1, 7.252413e+02, -1.791278e-01, 1.157058e-01, 4.006706e+01, -5.444656e-01, 4.979147e-01, 2.094251e+02, 2.845134e-01, 9.501068e+01, 6.571006e+01, 1
1, 2.848610e+01, 1.229997e+00, 2.215685e+00, 1.839279e+02, -1.272903e+00, -8.145105e-01, 3.804022e+02, 2.188537e+00, 2.750783e+02, 2.825963e+00, 1
1, 1.557442e+02, -6.660621e-01, 1.912302e+00, 9.909638e+01, -1.262675e+00, 1.206149e+00, 2.031702e+02, 1.429121e+00, 1.159340e+02, 8.511633e+01, 1
1, 4.173574e+02, -6.940316e-02, -1.699232e+00, 4.158824e+01, 1.651982e-01, -2.267342e+00, 5.016765e+02, -1.631769e+00, 8.334666e+01, 3.086359e+01, 1
1, 4.668998e+02, -9.502711e-01, -2.488991e+00, 7.487613e+02, -2.525202e-01, 9.106930e-01, 1.599232e+02, -2.404648e+00, 1.254009e+03, 2.304034e+01, 1
1, 1.478965e+02, 1.400294e+00, 1.578772e+00, 3.124980e+02, -7.083209e-01, -1.569571e+00, 5.143307e+01, 4.855898e-01, 6.933071e+02, 9.066680e+01, 1
1, 1.963201e+02, 1.552887e+00, -7.729281e-01, 3.102110e+01, -1.227442e+00, 1.419565e+00, 1.814519e+02, -4.096796e-01, 3.254995e+02, 6.818308e+01, 1
1, 5.259008e+01, 1.632250e+00, 6.622961e-01, 3.349277e+02, -2.209459e+00, -1.858128e+00, 5.095847e+01, 1.272053e+00, 9.223209e+02, 3.107905e+01, 1
1, 2.312681e+02, 1.298655e-01, 2.348468e+00, 1.278517e+02, -2.081971e+00, -5.620995e-01, 7.333498e+01, -6.448995e-01, 5.753926e+02, 2.597465e+02, 1
1, 2.936034e+02, 1.631669e-01, -1.975195e+00, 1.787306e+02, -1.398373e-01, 6.957327e-01, 2.484641e+02, -2.426934e+00, 4.515974e+02, 1.209765e+02, 1
1, 5.051396e+01, 2.471358e-01, -2.262417e+00, 5.302120e+02, -1.957362e-01, 5.041749e-01, 6.462655e+01, 2.130360e-02, 3.321040e+02, 1.039203e+02, 1
1, 4.162619e+02, -9.302965e-01, 1.616945e+00, 8.563814e+01, -3.796940e-01, 1.597302e+00, 3.398367e+02, 1.801923e+00, 1.069481e+02, 6.947355e+01, 1
1, 3.779183e+01, -4.902411e-01, -3.741919e-01, 8.479036e+02, 5.923864e-01, -2.439424e+00, 1.209209e+02, 5.421308e-01, 4.026538e+02, 5.979935e+01, 1
1, 2.554561e+01, 1.850198e+00, -2.688638e+00, 1.053649e+02, -2.002997e+00, -1.930808e-01, 7.048253e+01, -8.350189e-01, 3.627067e+02, 6.786732e+01, 1
1, 5.058812e+01, -1.169924e+00, 7.084329e-01, 3.138263e+02, 3.324298e-01, -1.918349e+00, 3.580297e+02, 1.370005e+00, 3.264302e+02, 8.742025e+01, 1
1, 2.011536e+02, -1.312644e+00, 2.913894e+00, 2.362940e+02, -1.018009e+00, 2.317919e+00, 3.768923e+01, 2.774417e+00, 1.525945e+02, 1.213447e+01, 1
1, 1.497817e+02, 7.825111e-01, 8.070688e-01, 2.287055e+02, 1.982815e-01, 5.369278e-01, 4.250955e+02, 7.506220e-01, 1.209675e+02, 1.424143e+01, 1
1, 4.277768e+01, 2.289793e+00, 1.123690e-01, 1.314065e+02, -1.934733e+00, -2.717189e+00, 1.429395e+02, 3.388281e-01, 6.287278e+02, 1.767039e+01, 1
1, 1.753706e+02, -1.687874e+00, 3.931031e-01, 7.976618e+01, -1.318136e+00, -2.585987e-01, 4.080267e+02, 3.587638e-01, 9.080426e+01, 9.185299e+00, 0
1, 9.092626e+01, 7.981780e-01, -2.705294e+00, 7.817114e+02, -4.700377e-01, 4.772036e-01, 2.301685e+02, -2.428872e+00, 6.660425e+02, 3.986189e+01, 1
1, 1.148688e+02, -7.016939e-01, 4.076910e-01, 4.869030e+02, -2.457069e-01, 6.291199e-01, 3.841122e+01, -2.684333e+00, 1.251474e+02, 1.328087e+02, 1
1, 1.054636e+02, -8.455834e-01, -2.090966e+00, 5.737282e+01, -1.052002e-01, 1.029085e+00, 2.835267e+02, -2.554476e+00, 1.671180e+02, 7.943518e+01, 1
1, 4.162249e+02, -4.671231e-01, -2.515103e+00, 5.651517e+01, 2.739397e-01, -2.164466e+00, 2.084343e+02, -2.673646e+00, 1.309285e+02, 4.664879e+01, 1
1, 9.864719e+01, 1.218600e+00, 1.686335e+00, 1.233089e+02, 9.822627e-02, -1.230802e+00, 5.332056e+02, 1.558535e+00, 2.554449e+02, 2.929051e+01, 1
1, 3.417330e+02, -4.043816e-01, 2.510746e+00, 2.601982e+02, -5.896555e-01, 2.890196e+00, 8.468261e+01, -6.089197e-01, 1.284375e+02, 3.402080e+02, 1
1, 5.076463e+01, -1.913502e-01, -8.750437e-01, 3.923243e+01, 1.518534e+00, 2.482117e+00, 3.626267e+01, -5.632336e-01, 1.240368e+02, 1.332416e+01, 1
1, 2.774915e+02, 6.997411e-01, -2.748024e+00, 7.853324e+02, 2.288260e-01, -2.666520e-01, 8.032887e+01, 2.705636e+00, 9.243418e+02, 1.203279e+02, 1
1, 3.272460e+01, -1.752867e+00, -2.196653e+00, 2.885808e+02, -1.023497e+00, -2.672832e+00, 7.784643e+01, 2.954531e+00, 8.819735e+01, 5.413307e+01, 1
1, 4.292506e+02, -4.193383e-01, -3.069755e+00, 7.273116e+01, -7.012711e-01, 2.446720e+00, 1.744638e+02, -3.118615e+00, 1.451785e+02, 1.336968e+01, 1
1, 2.095266e+02, 1.167938e+00, -1.693983e+00, 8.390769e+01, 7.302322e-01, -1.042416e+00, 2.677232e+02, -1.440570e+00, 1.049180e+02, 5.985898e+01, 1
1, 1.614006e+02, 1.618028e+00, -2.721536e+00, 1.785677e+02, 1.301464e+00, -2.155453e+00, 1.577323e+02, -1.890774e+00, 1.119064e+02, 1.287739e+02, 1
1, 6.672777e+01, 5.974129e-01, 2.521000e+00, 3.587822e+01, -1.105270e-02, -5.993810e-01, 4.062674e+02, 2.371738e+00, 1.027714e+02, 2.455303e+01, 1
1, 1.630164e+02, 8.799834e-02, -2.768823e+00, 2.552923e+02, 5.217595e-01, -2.480520e+00, 4.219373e+02, 2.012537e-01, 1.110538e+02, 5.226015e+02, 1
1, 1.103918e+02, -1.100561e+00, -2.746675e+00, 1.255857e+02, -1.231830e+00, 2.958042e-01, 4.241752e+01, -1.922768e+00, 2.365369e+02, 5.479802e+01, 1
1, 2.270032e+02, -5.585683e-01, -2.483640e+00, 8.803732e+02, 5.688915e-01, 5.786743e-01, 3.016459e+02, -2.437965e+00, 1.048652e+03, 1.195098e+01, 1
1, 1.595324e+02, -1.232384e+00, 4.804801e-01, 8.435594e+01, 7.229546e-01, -3.040354e+00, 3.848930e+01, -2.813061e+00, 3.498590e+02, 1.562679e+02, 1
1, 2.328567e+02, 1.384172e+00, 3.022854e+00, 1.623315e+02, 9.025648e-01, 3.008698e+00, 1.413246e+02, -1.484047e-01, 9.825928e+01, 3.627734e+02, 1
1, 3.917843e+02, 3.676104e-01, 1.071807e+00, 9.890916e+02, -9.815583e-01, -2.244950e+00, 1.584063e+02, 3.723704e-01, 1.547371e+03, 1.707139e+02, 1
1, 2.504838e+02, -2.045093e+00, 1.134526e+00, 2.242711e+02, 3.106627e-01, -1.837899e+00, 1.137542e+02, 1.162969e+00, 8.432267e+02, 4.800905e+00, 1
1, 2.777091e+02, 1.275485e+00, -1.972499e+00, 1.619489e+02, -1.399626e+00, 1.378844e+00, 1.907593e+02, 1.231470e+00, 8.626604e+02, 4.601047e+02, 1
1, 3.967166e+01, -5.659251e-01, -2.811040e+00, 8.071831e+01, 3.466937e-02, -2.040765e+00, 7.697271e+02, -2.429694e+00, 5.587596e+01, 6.623596e+01, 1
1, 5.090045e+01, 1.287809e-01, 2.804368e+00, 5.661557e+02, -6.843034e-01, 3.316312e-01, 1.772244e+02, -2.353570e+00, 3.573119e+02, 1.013238e+02, 1
1, 1.275710e+02, 9.421626e-01, 2.266180e+00, 1.561304e+02, -7.829057e-01, 8.211122e-01, 1.891013e+02, 1.992385e+00, 3.328830e+02, 4.239272e+01, 1
1, 9.459966e+01, 9.141961e-01, -1.409887e+00, 8.164898e+01, -5.631500e-01, 2.230928e+00, 8.536484e+01, -1.501260e+00, 2.221336e+02, 8.208300e+00, 1
1, 1.301452e+02, 4.505719e-01, 1.219825e+00, 1.505807e+02, 8.913634e-01, 1.494260e+00, 3.048379e+02, 8.775842e-01, 7.557338e+01, 6.783579e+01, 1
1, 1.037171e+02, -1.184954e+00, 1.547981e+00, 6.154774e+01, -3.443711e-01, 8.917464e-01, 1.490164e+02, 1.774080e+00, 8.700600e+01, 2.804888e+01, 1
1, 3.053348e+01, -5.635336e-01, -4.825794e-01, 1.495133e+02, -1.567340e+00, 1.602358e+00, 7.982677e+01, -9.647621e-01, 1.382060e+02, 2.357538e+01, 1
1, 1.560023e+02, 2.370083e+00, -1.238553e+00, 1.833292e+02, 1.601988e+00, -1.175086e+00, 2.484550e+02, -1.072292e+00, 1.392588e+02, 3.269487e+01, 1
1, 2.324657e+02, 1.208397e-01, 1.556405e+00, 3.796805e+02, 5.340604e-01, 1.469055e+00, 5.095840e+02, 1.411081e+00, 1.305320e+02, 4.997352e+01, 1
1, 5.222455e+01, 9.028914e-01, 1.801924e+00, 2.890478e+02, -1.521682e+00, -1.264857e+00, 2.994749e+02, 1.826789e+00, 4.502950e+02, 3.109549e+00, 1
1, 4.550305e+02, 7.286236e-02, -8.226900e-01, 5.776707e+01, -1.126863e-01, -2.451690e-01, 1.391014e+02, -8.105525e-01, 9.920199e+01, 3.053596e+00, 1
1, 3.206032e+01, 7.112272e-01, -7.010474e-01, 2.767288e+02, -1.427851e+00, 2.853190e+00, 6.886395e+01, -8.713032e-01, 3.055122e+02, 7.990189e+00, 1
1, 2.602236e+02, 1.868427e-01, 2.692068e+00, 1.119234e+02, 2.523171e-01, 2.078059e+00, 5.177830e+02, 2.465333e+00, 1.052850e+02, 8.304900e+01, 1
1, 5.840001e+01, -5.731699e-01, 1.318226e+00, 4.091640e+01, -1.823321e+00, -2.332699e+00, 2.024143e+02, 9.187953e-01, 1.151492e+02, 4.313974e+01, 1
1, 1.647253e+02, 9.559054e-01, -3.583694e-01, 1.841773e+02, 4.838935e-01, -2.213286e-01, 1.004323e+02, 6.926532e-01, 8.905117e+01, 1.290483e+02, 1
1, 8.151538e+01, 1.233292e+00, -6.540827e-01, 5.277236e+01, -1.901038e+00, 1.373762e+00, 3.219017e+01, -1.625036e+00, 3.209675e+02, 4.780618e+01, 1
1, 6.147003e+01, -5.468999e-01, 1.410116e+00, 3.925481e+02, -1.397187e+00, 1.300033e+00, 8.570964e+01, -1.483813e+00, 1.439566e+02, 1.440583e+02, 1
1, 3.432761e+02, -2.041100e-01, -1.897335e-01, 9.922737e+01, 4.508566e-01, -7.603595e-02, 3.216363e+02, 8.576047e-02, 1.295740e+02, 9.125193e+01, 1
1, 2.543430e+02, 1.661251e+00, 1.711531e+00, 8.515987e+01, 2.181679e+00, 1.751180e+00, 1.979511e+02, -1.258171e+00, 7.946553e+01, 4.471085e+02, 1
1, 1.258046e+02, -1.584448e-01, -1.035776e+00, 4.353906e+02, -4.494434e-01, -1.509212e+00, 1.973317e+02, -7.076589e-01, 1.366148e+02, 5.146664e+01, 1
1, 5.938022e+02, -9.218557e-02, 5.491591e-01, 1.216580e+02, -6.391498e-01, 4.301614e-01, 5.006341e+01, -2.151020e-02, 1.575095e+02, 9.706361e+01, 1
1, 3.366118e+01, -1.139772e+00, -3.109741e+00, 1.878220e+02, -6.079273e-01, 2.320758e+00, 4.851142e+02, 2.602964e+00, 8.038331e+01, 7.191551e+01, 1
1, 1.728832e+02, 6.738730e-01, -4.570639e-01, 1.394659e+02, -5.280536e-01, 9.660293e-01, 1.190354e+02, -9.365960e-01, 2.848948e+02, 6.813389e+01, 1
1, 4.892339e+01, -1.885086e+00, 3.124796e+00, 5.746370e+01, -1.695128e+00, 2.452644e+00, 1.594520e+02, -2.686678e+00, 3.831441e+01, 4.127763e+01, 1
1, 8.484732e+01, -2.216888e+00, 2.086256e+00, 1.178688e+02, 1.931201e+00, -1.133041e+00, 8.999469e+01, 1.467998e+00, 8.088711e+02, 5.316898e+01, 1
1, 3.787185e+01, -1.709172e+00, 2.602934e+00, 3.427258e+02, 4.701004e-01, -9.971555e-01, 4.141503e+02, 2.163812e+00, 3.756440e+02, 5.455410e+01, 1
